age,diploma,gender,living_place,csp,close_fam,close_friends,close_neighbors,close_colleagues,knows_fam,knows_friends,knows_neighbors,knows_colleagues,find_job,weight,csoc_Q01_01,csoc_Q01_02,csoc_Q01_03,csoc_Q01_04,csoc_Q01_05,csoc_Q01_06,csoc_Q01_07,csoc_Q01_08,csoc_Q01_09,csoc_Q01_10
3,3,2,4,6,1,3,1,1,2,1,1,1,7,1.1069008989993,3,4,3,3,3,4,3,3,3,3
6,3,2,7,4,3,2,2,1,2,2,1,1,3,0.0398016128045725,4,4,4,3,4,3,4,4,3,3
6,2,1,7,4,3,3,3,3,4,3,2,2,8,1.54380587383594,1,1,4,3,1,3,1,1,3,1
6,1,2,7,6,3,3,1,3,1,4,4,4,8,2.6334920494,4,3,1,2,4,3,2,2,2,3
2,1,1,0,6,4,4,3,3,4,4,4,3,7,0.681853197837348,1,4,1,1,4,4,2,2,4,4
4,1,2,0,5,3,4,1,1,3,3,3,3,6,0.841773576827817,3,4,3,3,3,2,3,3,1,3
2,4,1,7,3,3,4,2,2,5,4,4,3,8,1.96985464769993,3,1,3,4,3,3,4,3,3,2
3,4,2,8,4,3,3,2,3,3,3,1,3,6,1.49003632895458,4,4,4,4,4,3,4,3,2,2
4,3,2,7,5,4,3,1,1,5,3,3,2,7,1.76806920296157,4,4,3,3,1,5,2,1,4,1
3,3,2,0,4,3,3,1,1,5,1,3,5,8,0.460563048036452,3,4,3,3,3,4,3,3,3,3
2,4,1,3,6,2,2,1,1,1,1,1,1,7,1.21313100957575,3,1,3,3,1,4,4,3,3,3
6,4,1,4,2,3,4,3,1,3,4,3,1,1,0.960769999698742,4,4,3,4,1,3,3,3,,
5,3,2,2,3,3,3,3,3,2,4,4,4,7,0.459321023021021,4,2,2,3,4,3,4,3,3,2
3,4,2,4,3,3,3,3,3,3,3,3,3,8,0.472343810463625,4,3,3,3,3,3,3,3,3,3
6,2,1,4,4,1,3,2,1,1,1,1,1,7,0.677742738623018,4,4,4,4,4,4,4,5,4,4
2,3,2,7,4,2,3,1,1,3,3,3,3,8,0.832435735724071,4,3,3,2,4,4,3,2,4,4
6,4,2,1,3,4,4,2,1,5,5,4,1,6,0.0208010305272978,4,4,3,3,3,2,3,3,3,1
3,2,1,7,5,3,3,1,2,3,3,1,4,3,1.0037974112118,1,3,,3,3,4,3,4,2,2
5,3,2,4,3,2,4,1,1,1,6,3,1,6,0.0402351707397163,3,3,4,3,2,4,3,4,4,3
6,2,2,3,3,3,3,1,1,2,3,2,1,7,0.697680716294877,4,1,3,3,4,4,4,3,3,3
5,2,2,5,5,4,3,1,3,4,3,1,1,7,1.21714603132447,4,4,4,3,4,4,3,3,2,4
6,3,1,4,3,4,5,2,1,3,3,2,1,8,0.0578036533345379,4,3,4,4,4,3,4,4,2,1
3,4,2,4,4,3,4,2,3,4,5,2,4,7,0.212999657759751,3,2,3,4,3,4,3,4,2,2
3,2,1,0,4,3,2,1,1,2,1,1,1,3,1.94021687667304,4,4,3,3,3,4,3,1,1,1
5,3,2,8,5,3,3,2,3,2,4,3,3,3,0.438901213638121,1,4,2,3,3,3,3,1,2,2
3,4,1,7,3,3,3,1,1,4,4,1,3,7,1.28428490428869,2,3,3,4,4,3,4,4,4,4
3,3,2,7,2,3,3,3,3,4,4,4,4,5,0.0554847666668567,4,2,3,3,3,2,1,3,1,1
4,4,1,8,3,1,4,1,4,1,1,1,7,7,0.054372720544617,4,2,4,4,3,2,4,4,4,2
5,1,2,6,5,1,3,1,1,1,3,1,2,7,0.19803813267578,3,4,4,4,4,4,4,4,2,4
5,4,1,8,3,3,3,1,1,1,3,4,3,7,0.635005639525919,2,3,4,3,3,3,3,4,4,1
6,4,2,2,3,3,3,2,3,3,3,4,3,3,0.198152541382545,4,4,2,3,3,3,4,3,3,1
4,3,1,8,2,3,4,1,3,4,4,1,4,3,0.701560707254038,4,2,3,4,3,4,4,2,4,1
1,3,2,1,6,3,2,1,1,3,,,,1,3.06901047518013,4,4,4,4,4,4,1,3,4,4
3,3,2,0,5,3,3,3,3,1,5,3,4,1,0.788878266968416,1,2,1,3,3,3,3,3,3,2
3,3,1,6,5,3,3,2,3,3,1,1,1,7,0.988135379766907,4,4,4,4,4,4,4,4,4,4
4,3,2,7,5,4,4,3,3,3,3,3,2,1,0.212661175076659,3,3,3,2,4,2,1,1,2,2
5,2,2,8,5,3,3,1,2,3,3,2,3,7,0.484356137044992,3,4,2,3,3,3,3,4,4,4
4,2,1,0,3,3,2,2,1,3,2,2,1,3,0.122597271088535,3,3,2,4,2,3,2,2,4,2
2,3,1,0,6,3,3,1,1,4,4,1,1,7,2.08214174957128,4,4,4,3,4,4,3,3,3,3
4,3,1,8,6,4,3,1,1,3,2,1,1,1,1.53162934074123,3,5,5,3,3,5,5,5,5,5
6,3,1,0,3,4,3,1,1,2,2,1,1,5,0.499948881821085,4,1,5,5,5,5,5,5,5,1
6,1,2,0,4,3,2,1,1,1,3,1,1,8,0.951236911815806,4,1,4,1,4,4,4,4,4,4
1,3,2,7,6,3,2,2,3,3,2,3,3,1,4.71754152617958,3,4,4,3,,3,2,3,3,3
4,3,2,0,5,3,3,3,1,3,3,3,1,6,0.603182492462543,3,4,3,3,4,4,3,3,4,3
4,3,2,4,4,5,4,1,3,4,4,1,4,8,0.412011279071855,4,1,3,3,1,2,1,2,4,2
5,3,2,6,4,3,4,3,4,1,6,6,5,7,0.343883715039253,1,4,3,3,3,4,,3,4,3
6,3,2,0,6,2,3,3,1,3,3,1,1,7,0.401147340200075,4,5,4,4,4,4,4,3,4,2
2,4,2,0,6,3,3,1,3,2,2,1,1,5,1.10289331342715,4,1,1,3,4,4,4,2,4,1
5,1,2,0,5,4,3,3,3,3,5,5,4,7,1.86780662513791,4,1,4,3,4,4,3,3,4,1
6,2,2,5,2,3,4,4,1,3,3,3,1,6,0.713440232697314,,1,,,,1,,1,,1
5,2,2,0,2,3,2,1,1,5,4,1,1,6,0.658094271462418,,,,1,,,1,,,
5,3,2,0,5,4,3,1,3,4,5,4,4,6,0.203605090856418,4,1,3,3,3,4,4,3,4,2
4,2,1,1,6,2,3,1,1,3,3,1,2,5,0.173768172122706,3,3,4,2,3,3,3,2,4,2
5,3,2,0,6,5,5,4,1,3,1,1,1,6,0.1459364860572,3,3,4,4,3,3,3,3,4,3
3,3,2,2,5,2,2,2,2,2,2,2,2,7,0.702602216368417,1,4,4,3,4,4,3,3,4,3
7,3,1,7,3,3,3,2,3,3,3,2,2,5,2.20268954319039,2,1,4,4,4,4,3,2,4,1
6,3,1,0,4,4,4,3,4,3,4,3,3,6,0.170588763685381,4,3,4,3,3,2,2,1,4,2
6,2,2,0,5,3,3,3,1,6,5,5,1,7,0.122503924109836,2,4,3,2,3,2,4,3,3,4
6,4,1,5,3,3,3,1,1,3,3,1,1,7,0.575520650649155,4,2,4,1,2,3,3,1,4,1
5,3,1,3,6,3,1,1,1,4,3,3,3,8,0.654985044740726,3,3,4,3,4,4,3,1,4,1
3,3,2,0,2,3,3,1,1,3,3,1,,3,0.594961239047668,3,3,4,1,2,4,3,1,,
3,3,2,0,2,2,3,1,1,2,3,1,3,7,0.187782075831602,3,1,4,3,3,3,4,3,3,3
4,1,2,0,5,5,4,1,1,1,4,1,1,8,1.13313157444255,2,2,3,2,1,4,4,2,3,1
2,4,2,0,4,3,2,1,2,3,3,4,5,8,0.862165385559284,1,4,3,4,4,4,4,2,4,1
4,3,2,4,4,3,2,1,3,4,3,2,4,8,0.349686789592207,4,1,4,2,4,4,4,4,1,1
6,3,2,5,4,3,3,1,1,4,5,3,1,7,0.752218774673464,,,,2,,,,,,3
3,4,2,0,4,4,3,1,2,1,3,1,3,7,0.23557729665371,4,3,4,3,4,4,4,1,3,2
2,4,2,6,4,5,5,1,3,5,5,1,1,5,1.09562672075433,4,1,4,4,4,3,3,1,2,3
6,4,2,4,4,6,5,6,1,6,5,6,1,7,0.361995513302592,4,1,3,3,3,1,4,1,3,1
3,3,1,0,2,3,3,3,3,5,4,3,7,6,0.953438136666998,3,1,1,2,1,2,2,1,3,1
6,4,1,5,3,3,3,1,1,1,1,1,1,8,0.100379441574681,4,4,4,4,4,1,4,4,4,2
6,3,1,4,4,4,4,3,1,3,4,1,1,8,0.67719795034225,4,4,3,3,3,1,3,1,3,2
6,2,1,6,4,4,3,3,1,3,3,1,1,7,0.0759752768422339,4,4,4,4,4,4,4,1,1,2
1,4,1,7,3,3,5,2,1,4,6,1,3,3,2.03791175170977,3,1,3,3,3,4,2,2,2,1
5,4,2,8,6,3,3,1,1,1,4,4,5,6,0.250697780574657,4,2,3,4,3,1,4,2,4,3
4,3,1,8,4,3,3,1,1,1,1,3,3,8,1.78666435788989,4,3,4,4,4,3,4,4,4,4
5,4,1,3,4,4,5,4,4,6,6,6,4,7,0.92540664113649,1,4,3,3,3,3,3,1,1,1
3,3,1,6,5,4,3,1,2,6,5,3,4,8,0.899705962260546,3,1,3,2,2,4,4,1,2,1
6,2,1,3,6,4,4,3,3,3,1,1,1,8,0.898766012473654,4,3,3,3,4,3,3,1,1,5
3,3,1,7,6,3,2,3,3,3,2,3,3,3,1.17243063519906,3,4,3,3,4,3,3,3,1,2
6,4,1,3,2,2,1,1,1,3,3,2,1,8,0.254887209840916,4,3,3,4,4,4,3,4,4,2
6,4,1,8,3,3,4,2,1,3,5,3,1,3,0.855458941035333,4,4,3,4,4,3,4,3,4,2
3,3,2,1,4,2,3,1,2,3,3,1,3,1,0.940362900500756,4,1,4,3,3,1,4,1,1,1
2,4,2,7,3,3,3,1,2,4,5,3,5,5,0.175785896948522,3,2,3,3,2,3,3,4,3,2
4,4,1,7,4,3,2,1,3,1,3,1,3,3,0.944755399017285,4,4,4,4,4,4,3,3,3,2
5,3,2,2,4,3,3,1,1,3,3,2,1,8,0.699923354769918,3,5,4,3,5,4,4,3,4,2
4,3,2,0,5,2,2,1,1,2,2,1,1,7,0.277849063622176,4,3,2,1,4,3,3,2,2,3
5,1,2,2,6,3,3,2,2,3,3,2,2,8,2.01372825926165,4,3,4,3,3,3,3,2,4,1
3,2,1,3,4,2,3,1,3,2,4,1,3,6,0.995794812745016,1,3,1,3,4,3,1,2,3,3
2,3,2,7,5,3,1,1,1,1,1,1,1,1,1.26900491885924,2,4,4,3,4,4,3,3,4,3
5,3,1,0,4,3,1,1,1,1,3,3,1,8,0.797944637892569,4,4,4,4,4,4,1,3,3,3
4,4,1,7,3,3,4,2,3,4,5,1,4,7,0.413788404607803,2,1,3,3,2,4,3,3,3,2
3,3,1,4,3,3,4,3,4,4,4,3,4,7,0.740269090011596,4,3,4,4,4,4,4,3,3,3
5,1,2,5,6,3,4,3,1,1,1,1,1,8,1.88714673635931,2,4,3,4,5,4,3,3,3,3
4,4,1,7,3,6,6,3,3,1,4,4,3,3,0.606084725185321,2,2,3,4,4,4,2,2,4,1
2,3,1,0,4,3,2,3,3,3,2,3,3,1,1.96194425656617,3,3,4,3,4,4,4,4,4,4
7,4,1,8,3,3,6,3,1,7,6,5,1,8,2.10329716800479,4,3,3,4,4,3,4,4,1,1
4,4,1,7,3,3,3,1,3,3,1,1,3,3,0.406999288210434,3,4,1,4,4,3,3,2,3,2
6,4,2,7,5,3,4,2,2,4,4,2,2,7,0.430841307111575,,1,,,2,,2,2,2,2
4,3,1,2,3,1,4,1,1,3,5,1,1,7,0.538021431531378,4,3,4,4,4,4,4,1,4,1
2,2,2,5,5,3,4,3,4,3,3,4,3,3,2.86904976410748,4,3,3,3,3,4,1,2,3,3
6,1,1,5,3,1,4,1,1,3,4,1,1,7,3.23876149570385,4,4,4,3,4,4,3,3,4,3
3,3,2,1,5,3,3,1,2,2,3,1,2,3,0.768012009658116,2,3,1,2,2,3,2,2,3,2
4,2,2,2,5,3,3,3,2,1,1,1,1,3,1.12698121344257,2,1,3,3,1,5,3,3,3,3
2,3,2,0,5,3,3,3,3,4,5,3,5,7,1.51143274902823,3,4,4,3,4,4,3,3,3,2
5,1,1,5,2,5,3,4,3,1,1,3,3,6,0.885612880659459,3,2,3,3,3,4,3,1,3,2
3,4,2,0,4,3,3,2,1,3,3,1,3,3,0.579519335829188,4,3,4,1,2,4,4,3,4,1
1,3,1,3,3,3,2,1,2,1,2,1,1,6,3.32660124576229,4,3,2,3,1,5,5,2,3,1
4,1,2,2,4,3,3,1,3,3,3,1,1,1,2.38993917091791,1,1,4,2,4,4,4,1,1,1
5,2,1,7,4,3,3,2,2,3,1,1,1,7,0.887187815363068,3,1,3,4,4,4,3,2,3,2
1,3,2,2,6,4,3,1,1,,,,,3,3.61239604803888,3,1,1,3,3,1,3,2,3,2
3,3,1,7,5,3,3,1,1,3,3,1,1,1,1.00736626547245,4,3,3,4,3,2,1,4,2,4
4,4,2,7,3,4,5,4,4,4,4,4,5,1,0.259374752160944,4,1,4,3,3,2,4,1,3,1
6,1,2,6,6,3,,3,2,3,3,3,2,1,0.0330307160212407,4,4,4,4,4,4,4,4,4,4
6,4,1,1,3,4,4,3,3,4,5,4,5,5,0.483782640276858,3,2,4,1,3,4,3,3,1,1
5,1,1,1,5,4,4,1,3,1,1,1,1,7,0.865928298100184,4,2,4,4,4,3,3,4,4,2
5,3,1,0,6,3,3,2,3,5,4,3,3,4,0.0577003990812875,4,2,4,3,4,3,3,3,3,4
6,3,1,5,4,4,3,3,1,1,3,3,1,3,0.884897062449971,,,3,3,,,3,,,1
6,3,2,0,4,3,3,3,1,1,3,1,1,6,0.725584897846076,4,4,3,3,4,4,4,3,4,2
3,3,1,6,4,4,4,1,4,4,5,3,6,6,0.89927428446413,3,3,2,2,1,4,2,1,3,2
3,4,1,8,3,4,3,3,3,6,7,1,5,6,0.24575485767111,3,2,3,1,3,2,3,2,4,2
3,4,2,0,4,4,5,1,4,4,4,1,5,7,0.637536200404268,2,3,4,4,1,4,1,2,1,1
4,4,1,8,3,4,3,3,3,3,5,4,5,6,0.683887113166905,4,2,4,4,4,3,4,4,3,1
4,4,2,8,5,2,2,2,1,6,5,4,1,7,0.300485395425903,4,4,2,3,4,3,4,4,3,2
4,4,2,7,4,3,3,1,2,3,1,1,1,6,0.651130354641244,4,4,4,4,4,4,4,1,4,4
6,1,1,2,4,2,2,1,1,3,3,1,1,7,1.73013388321834,1,2,1,3,4,4,3,4,2,1
4,3,1,0,4,3,3,1,1,4,3,1,3,8,2.26760795583773,4,3,3,3,3,2,3,3,3,1
5,2,2,4,5,3,3,1,2,1,3,1,1,8,0.492518857581052,4,4,3,3,4,4,4,1,4,3
3,3,1,8,4,3,3,1,2,3,6,1,5,7,2.38692995411535,2,3,4,4,4,4,4,1,3,1
3,3,2,7,4,2,2,2,1,1,1,1,1,7,1.21957886511467,3,4,4,3,4,4,4,4,4,3
6,4,1,6,3,4,3,3,3,1,3,2,2,5,0.342247080697844,3,3,3,3,4,4,2,3,2,2
5,3,2,4,4,3,4,3,3,1,4,1,1,6,0.879512295594884,4,4,3,3,4,4,3,3,3,1
4,3,1,5,4,3,3,1,3,5,4,1,4,3,0.988760967570388,4,2,3,3,2,4,2,2,1,1
5,2,1,1,4,4,3,1,3,1,3,1,3,6,0.810326318569157,1,4,3,3,3,4,1,1,2,1
5,3,2,4,6,3,1,2,1,3,1,1,1,8,0.495786464882187,4,3,3,4,4,4,4,4,4,4
6,3,2,7,4,3,3,2,1,1,4,3,1,1,0.354603567285774,4,4,4,3,4,4,3,3,4,2
4,2,2,0,5,2,3,1,3,1,1,1,1,7,0.746579169089578,4,4,3,3,4,4,3,3,4,4
3,3,1,7,6,3,2,1,1,3,2,1,1,6,0.688449567002902,3,4,3,1,4,3,3,3,2,1
2,1,2,2,5,2,3,3,1,2,3,2,1,8,4.49494766818246,4,4,4,3,4,4,3,4,4,4
2,3,1,3,4,3,3,2,2,2,3,2,3,5,2.08367838728487,3,3,3,3,3,3,3,3,3,3
3,4,2,7,2,3,3,1,2,7,5,1,5,3,0.983297376008615,3,2,3,3,3,1,4,3,2,3
3,4,2,4,3,3,4,2,2,2,5,3,4,6,0.652703002845758,3,1,3,3,1,2,1,2,1,1
6,2,2,0,1,4,3,1,1,4,4,3,1,7,0.442839506280342,4,4,3,3,4,4,4,2,4,2
5,1,2,6,5,3,3,2,3,3,3,2,4,8,0.899412435687886,4,1,2,4,4,4,4,2,4,2
5,2,1,7,5,3,3,1,3,,2,1,3,5,0.880064704321939,4,4,3,3,4,2,3,3,3,3
2,3,2,5,5,3,3,1,1,3,3,1,1,3,0.202025364764836,1,4,4,3,4,4,3,1,4,3
4,2,2,4,5,3,3,1,3,1,1,1,1,7,0.229271805900393,1,4,1,1,4,3,1,1,3,4
3,3,1,8,4,5,4,3,4,6,5,3,4,5,3.31649371913304,3,2,4,1,2,4,3,3,2,1
4,1,1,7,3,4,4,3,4,4,3,3,4,5,0.254673316699568,3,1,4,4,4,4,3,4,3,
6,2,1,8,6,3,3,3,1,3,3,3,1,7,2.37368413774475,1,4,,3,4,3,4,3,4,4
5,1,2,7,4,3,3,1,2,2,3,1,3,5,1.2826587151364,3,4,4,4,4,3,4,4,4,1
4,3,2,4,5,3,3,1,3,4,4,1,4,7,0.692181709022659,3,1,2,2,1,1,2,1,2,1
6,2,2,1,4,4,3,2,2,5,4,3,4,8,0.953571831114813,3,1,3,3,4,4,3,3,4,1
3,2,1,8,5,3,3,1,1,3,1,1,1,7,1.39316058561559,1,,3,3,4,4,4,4,4,3
6,3,2,6,5,3,3,2,1,4,3,2,1,7,0.414106127658918,4,4,3,3,4,1,1,1,4,2
6,1,1,7,6,3,3,3,2,2,4,4,4,1,1.67305414204309,2,,,2,1,,,2,2,2
6,4,1,6,4,4,3,2,1,2,2,2,1,8,0.424312186246591,3,3,5,4,3,4,3,3,3,1
3,4,1,7,3,2,3,1,2,1,1,1,1,6,0.314540355737859,4,3,3,4,3,4,4,4,4,2
6,1,2,5,5,3,3,3,1,1,1,3,1,8,1.42044876975543,3,4,3,3,4,3,3,3,1,1
4,3,1,4,4,2,1,1,2,3,4,1,5,7,0.0669481330269145,1,4,4,4,3,4,3,4,3,3
4,3,1,2,4,1,2,1,1,1,1,1,1,6,1.41269558710997,4,3,4,3,3,2,2,3,4,4
4,2,1,6,6,3,3,1,3,4,5,3,3,6,0.974930250629937,1,1,3,2,3,1,1,1,2,1
4,4,2,4,4,3,3,1,3,3,3,1,3,6,0.185621703249404,4,3,4,3,4,4,3,2,4,3
6,2,2,1,5,2,3,3,1,1,1,3,1,7,0.786021362844727,3,4,3,3,4,4,3,3,4,3
5,2,2,3,2,1,3,1,1,3,1,1,1,8,0.406736144199273,3,3,3,3,5,5,3,5,5,3
6,1,1,0,2,2,1,1,1,2,1,1,1,3,3.21802130594208,3,4,3,3,3,3,2,3,3,2
4,3,2,2,3,6,4,1,3,6,5,3,5,1,0.56149083565046,1,3,3,2,3,3,2,1,3,2
4,2,2,0,4,2,2,1,1,5,3,1,3,3,0.210329450151813,3,3,3,3,3,4,3,1,3,1
5,1,1,4,4,4,6,4,5,5,7,4,6,3,0.879513292848396,3,2,3,2,4,3,4,3,4,2
4,1,2,0,5,3,3,1,1,3,1,1,1,6,1.99026551932718,4,4,4,3,4,4,3,3,3,3
5,2,1,4,4,4,5,3,2,3,3,3,1,1,0.0246722464010997,3,2,2,3,3,3,2,2,2,2
3,1,1,3,6,3,3,1,2,1,3,3,1,7,1.84225818182674,4,1,4,3,3,4,1,3,4,1
4,2,1,0,6,3,3,3,3,3,3,3,3,3,0.483271201743064,4,3,3,3,4,4,3,4,4,4
7,2,1,0,6,2,2,1,1,2,1,3,1,7,0.855316545856712,4,4,4,3,4,3,3,3,4,3
6,1,2,0,2,3,3,2,1,2,2,2,1,7,0.868593360541201,3,4,4,3,4,4,3,3,3,3
5,2,2,2,4,3,3,2,2,3,2,1,1,3,0.733740542364581,1,2,4,3,4,4,3,1,1,4
5,2,2,2,5,4,3,1,1,5,4,1,2,7,0.415203075005889,3,4,3,3,3,4,3,3,3,3
4,2,2,0,6,5,1,1,3,3,1,1,3,7,0.825569632020187,1,4,1,4,3,4,1,1,3,3
5,3,2,4,4,3,1,3,1,3,1,2,1,7,0.0288918075709159,4,3,4,3,3,3,4,3,4,4
6,4,1,0,3,3,4,3,5,3,4,3,4,8,0.318709301519805,3,2,3,2,4,1,2,2,1,1
5,1,1,6,3,2,4,1,1,2,2,1,1,8,0.0839858122491412,4,4,4,3,1,4,3,3,4,2
1,4,2,7,4,3,3,3,3,4,3,3,4,7,2.08283389316114,1,4,1,4,1,4,1,1,1,4
4,3,1,0,4,3,4,1,1,1,4,1,1,7,0.0605120818303233,4,4,4,4,4,4,3,3,,2
6,1,2,0,2,2,3,1,1,3,2,1,1,8,0.723829403534392,4,4,3,3,4,4,4,4,4,1
6,1,2,8,5,3,2,3,1,1,1,1,1,8,3.40919399681324,4,4,4,3,4,4,4,4,4,1
5,3,1,0,4,4,3,3,3,3,5,5,5,8,0.50494561840577,4,4,3,3,3,1,4,2,4,2
2,3,2,6,4,3,5,3,3,5,6,4,7,1,1.5880533174384,3,1,4,4,4,4,4,2,4,1
5,2,1,4,4,3,3,4,1,3,3,3,1,6,1.44202589737332,4,4,4,3,4,4,4,3,1,3
5,1,2,0,5,6,3,1,3,7,7,6,3,6,1.15396132551938,1,4,4,4,1,4,1,1,2,1
4,2,1,6,6,3,3,1,1,1,1,3,1,7,1.21614228024979,4,4,4,1,4,4,4,4,2,4
2,1,1,8,6,2,1,1,1,3,2,1,1,3,1.01945360855672,4,3,4,3,3,4,2,4,4,4
5,2,1,6,4,3,2,1,1,1,1,1,6,7,0.760028468965667,1,,3,,,,3,,,
2,3,2,7,4,3,3,1,3,1,3,1,3,3,1.75546610272735,2,2,3,1,2,2,2,2,1,1
3,3,2,7,5,2,3,1,1,1,3,1,1,3,0.971310419821043,4,3,2,4,1,3,4,2,4,3
5,4,2,8,3,4,4,1,3,4,5,2,3,7,0.476049987833169,4,3,4,3,4,1,4,2,4,2
5,2,2,7,5,2,4,1,2,2,4,1,2,7,0.610071157082018,4,4,3,3,3,4,3,3,4,3
3,3,1,8,2,3,3,1,2,2,3,1,1,5,1.24873124292913,4,3,4,2,3,4,4,4,3,1
3,4,1,0,6,4,4,3,2,3,1,1,1,3,0.498909277981508,3,2,2,3,2,4,3,3,3,3
6,3,1,6,4,3,3,3,1,4,4,3,1,8,0.541263409581232,4,1,4,3,4,2,4,3,4,2
4,2,2,0,5,3,1,2,1,3,1,3,1,4,0.429156926195465,4,4,4,3,4,4,3,3,4,4
6,1,2,2,5,4,4,3,1,3,3,3,1,8,1.30316215885971,3,4,3,3,4,4,3,1,4,4
3,3,2,4,5,3,3,1,3,5,4,3,5,8,0.768340498085936,3,1,4,4,1,4,1,4,4,1
4,3,1,0,1,2,1,1,1,3,3,2,4,7,0.598396318022494,1,1,3,3,1,1,4,2,1,1
5,2,2,2,5,3,1,1,1,1,1,1,1,1,0.601281759917529,4,4,4,4,1,4,4,4,4,4
2,3,2,0,5,4,3,2,1,5,6,3,1,6,0.850867995859136,4,4,,3,4,4,4,2,4,3
5,4,1,7,3,2,4,3,4,4,3,1,3,3,0.415401269248429,4,3,3,4,2,3,2,2,2,2
4,4,2,4,3,4,2,1,1,1,4,1,1,8,0.419250028358185,4,1,4,4,3,3,4,3,4,1
5,1,2,1,4,4,3,2,3,4,3,2,3,5,1.90930421289651,1,1,1,1,3,4,1,1,1,1
5,3,2,7,4,2,3,3,1,4,4,3,1,6,0.781517460151462,1,3,2,3,3,3,2,3,4,3
3,3,2,5,5,4,4,1,1,1,1,3,4,1,0.0377995456012678,4,4,2,2,4,3,4,4,3,2
4,4,1,5,4,3,3,1,1,3,3,1,3,3,0.414361229764637,1,2,1,1,4,4,3,3,3,3
3,3,1,0,6,5,4,3,5,5,4,5,6,6,0.742345711939716,4,1,4,1,4,4,3,2,2,2
3,4,1,8,6,3,3,1,3,3,3,1,3,5,0.802985133832095,4,1,4,4,3,2,4,3,3,2
3,4,2,4,5,3,2,1,1,2,1,1,2,3,0.0424034279545007,1,2,3,3,3,3,2,1,4,1
5,3,2,1,4,3,3,2,2,3,3,2,3,7,0.189119838995573,4,1,4,4,1,1,4,1,4,4
2,4,2,8,3,4,4,1,2,5,4,3,5,5,3.37719563162894,4,1,3,4,4,2,4,1,2,2
4,3,2,6,4,3,3,2,3,1,3,1,4,8,0.473743367194503,2,1,3,3,3,3,3,3,4,4
2,1,2,8,5,3,3,1,2,1,2,1,2,5,8.51251665428133,3,4,4,3,3,3,3,4,3,3
5,4,2,5,4,3,3,1,1,3,3,4,3,6,0.842694071084637,,,3,,3,3,,,,3
4,2,2,3,5,5,6,3,3,2,4,2,1,7,0.765189062898499,1,1,1,2,1,3,2,2,1,4
6,1,2,2,2,3,3,3,1,3,3,2,1,7,1.42260319371969,4,4,4,4,4,4,4,4,4,4
5,2,1,4,2,4,4,2,1,4,5,1,1,6,1.38893840470414,4,3,4,2,1,3,1,1,3,1
5,3,1,0,2,3,3,1,1,1,6,5,1,7,0.479720724743357,2,3,3,3,4,4,4,3,4,3
6,1,1,7,4,3,4,3,3,1,1,1,1,3,2.99593828850829,4,3,3,3,4,4,3,2,4,1
2,3,1,0,4,3,3,2,3,3,3,1,1,8,1.95831641746987,1,2,2,3,1,2,3,1,3,1
4,3,1,7,4,3,4,1,3,3,1,1,1,3,0.49593531077543,2,2,3,4,3,4,2,3,2,2
4,4,2,7,3,3,3,1,1,4,3,1,1,5,0.540008274710453,4,3,4,4,3,4,4,2,4,1
4,3,1,5,5,4,2,1,1,4,2,1,1,7,0.126830717440886,1,1,1,1,4,4,2,1,4,1
4,3,1,0,2,3,3,1,1,3,5,1,1,3,0.556378749116175,3,1,5,4,5,3,3,3,3,2
2,4,1,2,3,5,4,3,1,5,4,4,4,3,1.05947347522072,1,4,3,1,4,4,4,3,3,1
6,4,2,1,4,4,3,1,,3,3,2,,8,0.357571068379037,4,3,3,3,1,3,3,3,3,2
1,3,1,0,6,3,3,1,1,3,3,3,2,1,3.26087784231165,2,4,4,4,4,4,2,3,4,3
4,2,1,1,6,3,3,2,1,4,4,1,1,1,0.472489199683265,3,3,3,3,4,4,4,4,4,1
4,2,2,2,5,3,3,3,3,3,3,3,3,3,0.959867755223272,4,4,3,3,4,3,3,3,4,4
4,2,1,1,1,1,3,2,2,2,1,1,1,7,0.805948299925639,4,4,4,3,4,3,2,4,4,2
2,1,2,4,5,3,1,1,1,1,3,2,2,6,7.74137023190764,1,4,4,1,4,4,1,3,4,4
4,3,1,7,6,4,2,2,1,3,1,1,1,6,1.10489179622238,3,4,1,4,4,4,1,3,4,4
3,4,1,7,4,4,3,3,3,7,4,3,3,3,0.214706159814057,3,1,4,4,3,1,2,1,1,1
2,3,1,5,3,3,2,1,4,1,3,1,6,7,2.16484153113868,3,1,4,3,3,4,4,3,4,1
6,4,2,8,5,4,3,3,3,3,4,4,3,6,0.439587561413063,1,3,3,3,4,1,3,2,4,1
4,2,1,0,3,3,3,1,1,3,1,1,1,1,0.789932681912928,3,3,3,4,3,4,4,4,4,3
3,4,2,0,4,3,4,3,3,5,5,4,3,3,0.80314236441422,3,1,3,1,4,1,3,2,3,2
5,4,2,5,3,5,5,3,4,4,3,1,3,6,0.338289373755295,4,2,3,4,1,3,4,3,4,1
6,4,2,7,3,3,4,3,3,4,7,4,4,6,0.0991413409246828,4,2,1,1,1,1,4,1,4,1
5,3,1,7,3,3,3,3,3,6,5,6,7,7,0.565543750334183,3,2,3,3,3,2,4,3,3,1
3,2,1,7,4,1,,1,1,1,1,1,1,7,2.18834428715365,,,,,,,,,3,
3,4,1,4,2,5,3,3,3,4,3,1,4,7,0.450733833675979,4,1,1,4,2,4,3,3,4,1
3,3,1,4,4,3,2,1,2,2,2,1,2,7,0.548840536447156,2,4,3,4,3,3,3,3,3,2
